# file	test	verdict	target_placement	note
# verdict: keep | move-inline | move-to-tests | regroup | delete
# `delete` rows must name their survivor in the note (CLN-04).
tests/ngspice_validation.rs	ngspice_nmos_id_vgs_sweep	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos_load	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_pz_rc	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_rdiode	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_series_junctions_are_self_consistent	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_tolerance_contract	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_unparseable_output_fails_loud	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_urc_lump10	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_urc_lump2	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_urc_lump5	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_wrdata_parsed_strictly	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_zero_shared_nodes_is_a_contract_violation	keep	tests	hint:integration
tests/opvar_host.rs	a_device_with_no_opvars_returns_an_empty_list	keep	tests	hint:integration
tests/opvar_host.rs	opvar_returns_the_devices_computed_operating_point_variable	keep	tests	hint:integration
tests/opvar_host.rs	opvars_lists_every_declared_operating_point_variable	keep	tests	hint:integration
tests/opvar_host.rs	unknown_instance_label_fails_loud	keep	tests	hint:integration
tests/opvar_host.rs	unknown_opvar_fails_loud	keep	tests	hint:integration
tests/plugin_parity.rs	plugin_parity_flags_a_synthetic_one_sided_drift	keep	tests	hint:integration
tests/plugin_parity.rs	plugin_parity_surfaces_match_on_both_hosts	keep	tests	hint:integration
tests/pss.rs	digital_divider_reports_k_times_period	keep	tests	hint:integration
tests/pss.rs	negative_tstab_is_loud	keep	tests	hint:integration
tests/pss.rs	non_periodic_circuit_fails_loud	keep	tests	hint:integration
tests/pss.rs	non_positive_period_is_loud	keep	tests	hint:integration
tests/pss.rs	sine_rc_converges_to_the_analytic_phasor	keep	tests	hint:integration
tests/pss_host.rs	rectifier_ripple_matches_settled_transient	keep	tests	hint:integration
tests/pss_host.rs	tstab_equivalence_and_settle_estimate	keep	tests	hint:integration
tests/pz.rs	rc_low_pass_has_one_real_pole_at_minus_one_over_rc	keep	tests	hint:integration
tests/pz.rs	series_rlc_has_the_analytic_complex_conjugate_pole_pair	keep	tests	hint:integration
tests/pz.rs	unknown_input_source_fails_loud	keep	tests	hint:integration
tests/run_examples.rs	every_example_phdl_elaborates	keep	tests	hint:integration
tests/run_examples.rs	every_example_python_runs	keep	tests	hint:integration
tests/sens.rs	diode_sensitivity_is_step_independent_and_signed	keep	tests	hint:integration
tests/sens.rs	divider_sensitivities_match_analytic_values	keep	tests	hint:integration
tests/sens.rs	sens_error_paths_are_loud	keep	tests	hint:integration
tests/sens.rs	sens_rebuild_class_param_fails_loud	keep	tests	hint:integration
tests/session.rs	op_nodeset_hint_is_accepted	keep	tests	hint:integration
tests/session.rs	op_result_reads_digital_nets_directly	keep	tests	hint:integration
tests/session.rs	run_op_solves_and_reads_back_by_net_name	keep	tests	hint:integration
tests/session.rs	staged_override_reaches_the_next_analysis	keep	tests	hint:integration
tests/session.rs	trace_i_on_stateful_device_fails_loud_when_recording_disabled	keep	tests	hint:integration
tests/session.rs	trace_i_on_stateful_device_recomputes_when_recording_enabled	keep	tests	hint:integration
tests/session.rs	trace_i_over_time_exercises_the_reactive_path	keep	tests	hint:integration
tests/session.rs	trace_i_over_time_recomputes_a_resistor_current	keep	tests	hint:integration
tests/session.rs	tran_delayed_start_records_from_start_not_zero	keep	tests	hint:integration
tests/session.rs	unaddressable_net_is_a_loud_error	keep	tests	hint:integration
tests/session_analyses.rs	session_sens_pss_pz_disto_sp_return_typed_results	keep	tests	hint:integration
tests/session_analyses.rs	session_set_on_unknown_param_is_a_loud_error	keep	tests	hint:integration
tests/session_analyses.rs	session_tran_ac_noise_return_typed_traces	keep	tests	hint:integration
tests/session_compile.rs	session_compiles_once_and_set_op_matches_fresh_builds	keep	tests	hint:integration
tests/session_dc_sweep.rs	dc_sweep_returns_a_trace_over_the_swept_axis_matching_fresh_builds	keep	tests	hint:integration
tests/session_sweep.rs	non_structural_sweep_never_rebuilds_and_matches_fresh_builds	keep	tests	hint:integration
tests/session_sweep.rs	structural_sweep_rebuilds_once_and_matches_fresh_builds	keep	tests	hint:integration
tests/session_sweep_grid.rs	map_failure_surfaces_with_the_combinations_coordinates	keep	tests	hint:integration
tests/session_sweep_grid.rs	nested_grid_visits_every_combination_shaped_like_the_axes	keep	tests	hint:integration
tests/session_tf.rs	tf_current_source_input_fails_loud	keep	tests	hint:integration
tests/session_tf.rs	tf_matches_the_closed_form_divider_transfer_characteristics	keep	tests	hint:integration
tests/sp.rs	no_rfport_declared_fails_loud	keep	tests	hint:integration
tests/sp.rs	shunt_c_lowpass_s21_matches_closed_form_rolloff	keep	tests	hint:integration
tests/spice_smoke.rs	spice_bjt_diode_drop	keep	tests	hint:integration
tests/spice_smoke.rs	spice_diode_forward_drop	keep	tests	hint:integration
tests/spice_smoke.rs	spice_divider_ratio	keep	tests	hint:integration
tests/spice_smoke.rs	spice_jfet_bias_conducts	keep	tests	hint:integration
tests/spice_smoke.rs	spice_mos1_diode_bias	keep	tests	hint:integration
tests/spice_smoke.rs	spice_rc_lowpass_corner	keep	tests	hint:integration
tests/spice_smoke.rs	spice_vcvs_gain	keep	tests	hint:integration
tests/tline.rs	tline_bad_td_is_loud	keep	tests	hint:integration
tests/tline.rs	tline_bad_z0_is_loud	keep	tests	hint:integration
tests/tline.rs	tline_matched_no_reflection	keep	tests	hint:integration
tests/tline.rs	tline_open_termination_doubles	keep	tests	hint:integration
tests/trace_generic.rs	ac_trace_is_the_same_generic_container_as_trace	keep	tests	hint:integration
tests/trace_generic.rs	noise_trace_is_the_same_generic_container_as_trace	keep	tests	hint:integration
tests/trace_generic.rs	noise_trace_still_exposes_psd_and_total	keep	tests	hint:integration
tests/trace_generic.rs	transient_is_real_and_ac_is_complex_on_the_same_container	keep	tests	hint:integration
tests/transient_reentry.rs	reentry_from_captured_state_matches_continuous_run	keep	tests	hint:integration
tests/units_freq.rs	freq_from_garbage_string_panics	keep	tests	hint:integration
tests/units_freq.rs	freq_from_si_suffixed_string	keep	tests	hint:integration
tests/units_freq.rs	session_ac_accepts_f64_and_si_string_identically	keep	tests	hint:integration
tests/urc_compile_count.rs	flatten_preserves_kernel_keying_and_restamp_invariants	keep	tests	hint:integration
tests/xfmr.rs	xfmr_bad_inductance_is_loud	keep	tests	hint:integration
tests/xfmr.rs	xfmr_bad_k_is_loud	keep	tests	hint:integration
tests/xfmr.rs	xfmr_coupled_lc_energy_transfer	keep	tests	hint:integration
tests/xfmr.rs	xfmr_open_secondary_voltage_ratio	keep	tests	hint:integration
